A0A2N2RF53	unreviewed	nitrate reductase (quinone)	taxID:2013715
A0A2N2RUN3	unreviewed	nitrate reductase (quinone)	taxID:2013714
A0A2N2T672	unreviewed	nitrate reductase (quinone)	taxID:2013709
A0A2N2YTE8	unreviewed	nitrate reductase (quinone)	taxID:2013684
A0A2N2ZZ76	unreviewed	nitrate reductase (quinone)	taxID:2013680
A0A2N3B414	unreviewed	nitrate reductase (quinone)	taxID:2013670
A0A2N3BA51	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:2013668
A0A2N3BLD1	unreviewed	nitrate reductase (quinone)	taxID:2013668
A0A2N3BWU5	unreviewed	nitrate reductase (quinone)	taxID:2013669
A0A2N3C5Q8	unreviewed	nitrate reductase (quinone)	taxID:2013666
A0A2N3CFW6	unreviewed	nitrate reductase (quinone)	taxID:2013664
A0A2N3DHW6	unreviewed	nitrate reductase (quinone)	taxID:2013660
A0A2N3F4K3	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:2013653
A0A2N3FNR2	unreviewed	nitrate reductase (quinone)	taxID:2013650
A0A2N3G3P5	unreviewed	Nitrate reductase alpha subunit	taxID:2013649
A0A2N3JTE7	unreviewed	Nitrate reductase alpha subunit	taxID:2056495
A0A2N3VES1	unreviewed	Nitrate reductase alpha subunit	taxID:134984
A0A2N3X1A4	unreviewed	Nitrate reductase alpha subunit	taxID:2576905
A0A2N3XUY1	unreviewed	Nitrate reductase alpha subunit	taxID:60894
A0A2N3Y1Y9	unreviewed	Nitrate reductase alpha subunit	taxID:60894
A0A2N3YHL6	unreviewed	Nitrate reductase alpha subunit	taxID:173053
A0A2N4SYK7	unreviewed	nitrate reductase (quinone)	taxID:446860
A0A2N4U6X8	unreviewed	nitrate reductase (quinone)	taxID:2045210
A0A2N4WR53	unreviewed	nitrate reductase (quinone)	taxID:2067450
A0A2N5C519	unreviewed	nitrate reductase (quinone)	taxID:82633
A0A2N5ECF3	unreviewed	nitrate reductase (quinone)	taxID:2060068
A0A2N5EFI4	unreviewed	nitrate reductase (quinone)	taxID:2060067
A0A2N5ETY5	unreviewed	nitrate reductase (quinone)	taxID:2060066
A0A2N5F4T0	unreviewed	nitrate reductase (quinone)	taxID:2065822
A0A2N5GBE7	unreviewed	nitrate reductase (quinone)	taxID:2053728
A0A2N5X8F0	unreviewed	nitrate reductase (quinone)	taxID:1737061
A0A2N6D1C2	unreviewed	nitrate reductase (quinone)	taxID:191960
A0A2N6INR1	unreviewed	nitrate reductase (quinone)	taxID:2048670
A0A2N6JD07	unreviewed	nitrate reductase (quinone)	taxID:2058884
A0A2N6SX84	unreviewed	nitrate reductase (quinone)	taxID:1725
A0A2N7PXV1	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:1962857
A0A2N7RE18	unreviewed	nitrate reductase (quinone)	taxID:1528773
A0A2N7RZS8	unreviewed	nitrate reductase (quinone)	taxID:256701
A0A2N7TIS6	unreviewed	nitrate reductase (quinone)	taxID:1387883
A0A2N7UAE8	unreviewed	nitrate reductase (quinone)	taxID:2033802
A0A2N7W2K6	unreviewed	nitrate reductase (quinone)	taxID:564714
A0A2N7WEI1	unreviewed	nitrate reductase (quinone)	taxID:380675
A0A2N7X4W3	unreviewed	nitrate reductase (quinone)	taxID:863227
A0A2N7XR62	unreviewed	nitrate reductase (quinone)	taxID:2070561
A0A2N7YGP8	unreviewed	nitrate reductase (quinone)	taxID:2070577
A0A2N7ZBE9	unreviewed	nitrate reductase (quinone)	taxID:2751333
A0A2N8BZC0	unreviewed	nitrate reductase (quinone)	taxID:2070663
A0A2N8KNQ4	unreviewed	nitrate reductase (quinone)	taxID:1389932
A0A2N8MK88	unreviewed	Nitrate reductase alpha subunit	taxID:1911175
A0A2N8RBY1	unreviewed	nitrate reductase (quinone)	taxID:316
A0A2N8S192	unreviewed	nitrate reductase (quinone)	taxID:316
A0A2N8T397	unreviewed	nitrate reductase (quinone)	taxID:316
A0A2N9JJH5	unreviewed	nitrate reductase (quinone)	taxID:75385
A0A2N9WSH1	unreviewed	nitrate reductase (quinone)	taxID:1196083
A0A2N9X5S5	unreviewed	nitrate reductase (quinone)	taxID:1196083
A0A2N9XLZ8	unreviewed	nitrate reductase (quinone)	taxID:1196083
A0A2N9XQY9	unreviewed	nitrate reductase (quinone)	taxID:1196083
A0A2N9XTF5	unreviewed	nitrate reductase (quinone)	taxID:1196083
A0A2N9Y2A6	unreviewed	nitrate reductase (quinone)	taxID:1196083
A0A2P0HDE6	unreviewed	nitrate reductase (quinone)	taxID:1392
A0A2P1NGR6	unreviewed	nitrate reductase (quinone)	taxID:2116657
A0A2P2C4L3	unreviewed	nitrate reductase (quinone)	taxID:256318
A0A2P2CH56	unreviewed	nitrate reductase (quinone)	taxID:256318
A0A2P2GU19	unreviewed	nitrate reductase (quinone)	taxID:68268
A0A2P5GU92	unreviewed	nitrate reductase (quinone)	taxID:2022662
A0A2P7U157	unreviewed	nitrate reductase (quinone)	taxID:90242
A0A2P8CCT7	unreviewed	nitrate reductase (quinone)	taxID:1541063
A0A2P8CUX3	unreviewed	nitrate reductase (quinone)	taxID:645275
A0A2P8I100	unreviewed	Nitrate reductase alpha subunit	taxID:1280637
A0A2P8KQ98	unreviewed	nitrate reductase (quinone)	taxID:1105204
A0A2P8NK65	unreviewed	nitrate reductase (quinone)	taxID:2126741
A0A2P8VL02	unreviewed	nitrate reductase (quinone)	taxID:357233
A0A2P9HCW6	unreviewed	nitrate reductase (quinone)	taxID:2448455
A0A2R3J2J3	unreviewed	nitrate reductase (quinone)	taxID:2994495
A0A2R3QB36	unreviewed	nitrate reductase (quinone)	taxID:2109913
A0A2R4BM08	unreviewed	nitrate reductase (quinone)	taxID:44139
A0A2R4BMR7	unreviewed	nitrate reductase (quinone)	taxID:44139
A0A2R4CC12	unreviewed	nitrate reductase (quinone)	taxID:2072590
A0A2R4D9T6	unreviewed	nitrate reductase (quinone)	taxID:483687
A0A2R4DB65	unreviewed	nitrate reductase (quinone)	taxID:483687
A0A2R4JU47	unreviewed	Nitrate reductase alpha subunit	taxID:2135430
A0A2R4JWF3	unreviewed	Nitrate reductase alpha subunit	taxID:2135430
A0A2R4TDJ7	unreviewed	Nitrate reductase alpha subunit	taxID:1535768
A0A2R4VYA0	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:1794699
A0A2R4XN50	unreviewed	nitrate reductase (quinone)	taxID:2163011
A0A2R5F9P3	unreviewed	Nitrate reductase / nitrite oxidoreductase, alpha subunit	taxID:1825523
A0A2R5HF79	unreviewed	nitrate reductase (quinone)	taxID:2169526
A0A2R7DQE2	unreviewed	nitrate reductase (quinone)	taxID:1598
A0A2R7P6P5	unreviewed	nitrate reductase (quinone)	taxID:2056855
A0A2R7R736	unreviewed	nitrate reductase (quinone)	taxID:2056849
A0A2R7YUG7	unreviewed	Nitrate reductase alpha subunit	taxID:2133958
A0A2R8AMP0	unreviewed	nitrate reductase (quinone)	taxID:1639690
A0A2R8AZF7	unreviewed	nitrate reductase (quinone)	taxID:1695997
A0A2R8CHL4	unreviewed	nitrate reductase (quinone)	taxID:2100822
A0A2S0I8M4	unreviewed	nitrate reductase (quinone)	taxID:217203
A0A2S0KIH9	unreviewed	nitrate reductase (quinone)	taxID:1004901
A0A2S0MAR6	unreviewed	nitrate reductase (quinone)	taxID:2109914
A0A2S0N001	unreviewed	nitrate reductase (quinone)	taxID:2109915
A0A2S0NER2	unreviewed	nitrate reductase (quinone)	taxID:1868589
A0A2S0P7H4	unreviewed	nitrate reductase (quinone)	taxID:57480
A0A2S0U9W5	unreviewed	nitrate reductase (quinone)	taxID:1532905
A0A2S0WSA7	unreviewed	nitrate reductase (quinone)	taxID:2079793
A0A2S1JM40	unreviewed	nitrate reductase (quinone)	taxID:359370
A0A2S3R355	unreviewed	nitrate reductase (quinone)	taxID:672
A0A2S3UJB4	unreviewed	nitrate reductase (quinone)	taxID:281252
A0A2S4A1W5	unreviewed	nitrate reductase (quinone)	taxID:1664
A0A2S4AQN6	unreviewed	nitrate reductase (quinone)	taxID:316
A0A2S4KEL8	unreviewed	nitrate reductase (quinone)	taxID:1933219
A0A2S4LSK6	unreviewed	nitrate reductase (quinone)	taxID:1871628
A0A2S4S1P2	unreviewed	nitrate reductase (quinone)	taxID:35703
A0A2S4Y668	unreviewed	Nitrate reductase alpha subunit	taxID:2080746
A0A2S5CER1	unreviewed	nitrate reductase (quinone)	taxID:2080842
A0A2S5CF69	unreviewed	nitrate reductase (quinone)	taxID:2080842
A0A2S5DBW4	unreviewed	nitrate reductase (quinone)	taxID:2073169
A0A2S5GKJ1	unreviewed	nitrate reductase (quinone)	taxID:217203
A0A2S5JEL8	unreviewed	nitrate reductase (quinone)	taxID:196587
A0A2S5LUK5	unreviewed	nitrate reductase (quinone)	taxID:2051956
A0A2S5P4B8	unreviewed	nitrate reductase (quinone)	taxID:82
A0A2S5SRH7	unreviewed	nitrate reductase (quinone)	taxID:1452508
A0A2S5UEZ0	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2S5ZAW7	unreviewed	nitrate reductase (quinone)	taxID:2055143
A0A2S6A3E5	unreviewed	Nitrate reductase alpha subunit	taxID:37330
A0A2S6AE72	unreviewed	Nitrate reductase alpha subunit	taxID:37330
A0A2S6AJ48	unreviewed	Nitrate reductase alpha subunit	taxID:37330
A0A2S6DTK4	unreviewed	nitrate reductase (quinone)	taxID:1280
A0A2S6G5S3	unreviewed	nitrate reductase (quinone)	taxID:930118
A0A2S6GN90	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:155976
A0A2S6H0V9	unreviewed	nitrate reductase (quinone)	taxID:155976
A0A2S6H4U6	unreviewed	nitrate reductase (quinone)	taxID:173365
A0A2S6HE50	unreviewed	nitrate reductase (quinone)	taxID:173365
A0A2S6KAX8	unreviewed	nitrate reductase (quinone)	taxID:72407
A0A2S6X5B8	unreviewed	Nitrate reductase alpha subunit	taxID:1940758
A0A2S6X861	unreviewed	nitrate reductase (quinone)	taxID:1940758
A0A2S7GHV1	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2S7J0B2	unreviewed	nitrate reductase (quinone)	taxID:335286
A0A2S7JJA9	unreviewed	nitrate reductase (quinone)	taxID:2094193
A0A2S7KBA3	unreviewed	nitrate reductase (quinone)	taxID:2058213
A0A2S7YPQ4	unreviewed	nitrate reductase (quinone)	taxID:2027459
A0A2S7Z521	unreviewed	nitrate reductase (quinone)	taxID:2027456
A0A2S7ZC21	unreviewed	nitrate reductase (quinone)	taxID:1911680
A0A2S7ZCI1	unreviewed	nitrate reductase (quinone)	taxID:1298594
A0A2S7ZR92	unreviewed	nitrate reductase (quinone)	taxID:1110546
A0A2S8CJY4	unreviewed	nitrate reductase (quinone)	taxID:2099401
A0A2S8D532	unreviewed	nitrate reductase (quinone)	taxID:622
A0A2S8DLL6	unreviewed	nitrate reductase (quinone)	taxID:621
A0A2S8ET78	unreviewed	nitrate reductase (quinone)	taxID:2086263
A0A2S8H2R8	unreviewed	nitrate reductase (quinone)	taxID:104087
A0A2S8IG81	unreviewed	nitrate reductase (quinone)	taxID:292
A0A2S8JMA5	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2S8S5D9	unreviewed	nitrate reductase (quinone)	taxID:404881
A0A2S8UIS0	unreviewed	nitrate reductase (quinone)	taxID:1848605
A0A2S8VD81	unreviewed	nitrate reductase (quinone)	taxID:1827284
A0A2S8VXQ5	unreviewed	nitrate reductase (quinone)	taxID:1827288
A0A2S8WVL3	unreviewed	nitrate reductase (quinone)	taxID:1848601
A0A2S8X562	unreviewed	nitrate reductase (quinone)	taxID:1848709
A0A2S8XXP3	unreviewed	nitrate reductase (quinone)	taxID:1848717
A0A2S9BLG5	unreviewed	nitrate reductase (quinone)	taxID:1827294
A0A2S9HWX7	unreviewed	nitrate reductase (quinone)	taxID:1827287
A0A2S9I922	unreviewed	nitrate reductase (quinone)	taxID:1465635
A0A2S9IMW1	unreviewed	nitrate reductase (quinone)	taxID:2670329
A0A2S9K168	unreviewed	nitrate reductase (quinone)	taxID:263067
A0A2S9KBI0	unreviewed	nitrate reductase (quinone)	taxID:86180
A0A2S9MSG5	unreviewed	nitrate reductase (quinone)	taxID:87883
A0A2S9V5E8	unreviewed	nitrate reductase (quinone)	taxID:2079529
A0A2T0MQP5	unreviewed	Nitrate reductase alpha subunit	taxID:1291556
A0A2T0N159	unreviewed	nitrate reductase (quinone)	taxID:1291556
A0A2T0SFF4	unreviewed	Nitrate reductase alpha subunit	taxID:439699
A0A2T0V7X5	unreviewed	nitrate reductase (quinone)	taxID:1176243
A0A2T0VR86	unreviewed	nitrate reductase (quinone)	taxID:229007
A0A2T0WAN5	unreviewed	nitrate reductase (quinone)	taxID:1652492
A0A2T1A2A4	unreviewed	Nitrate reductase alpha subunit	taxID:1629062
A0A2T1HWC8	unreviewed	nitrate reductase (quinone)	taxID:2109933
A0A2T1KAH6	unreviewed	nitrate reductase (quinone)	taxID:2109942
A0A2T1KE58	unreviewed	nitrate reductase (quinone)	taxID:1323740
A0A2T2WD23	unreviewed	nitrate reductase (quinone)	taxID:53633
A0A2T2XYY7	unreviewed	nitrate reductase (quinone)	taxID:2774054
A0A2T2Y2J7	unreviewed	nitrate reductase (quinone)	taxID:2774054
A0A2T2Z0Z0	unreviewed	Nitrate reductase alpha subunit	taxID:37330
A0A2T2ZB16	unreviewed	Nitrate reductase alpha subunit	taxID:37330
A0A2T2ZBE3	unreviewed	Nitrate reductase alpha subunit	taxID:2135448
A0A2T2ZH49	unreviewed	Nitrate reductase alpha subunit	taxID:2135448
A0A2T3CPV9	unreviewed	nitrate reductase (quinone)	taxID:2109731
A0A2T3T3B2	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2T3XQY4	unreviewed	nitrate reductase (quinone)	taxID:863227
A0A2T4DF90	unreviewed	nitrate reductase (quinone)	taxID:2137198
A0A2T4J764	unreviewed	Nitrate reductase subunit alpha	taxID:1185920
A0A2T4KJJ5	unreviewed	nitrate reductase (quinone)	taxID:586733
A0A2T4L3G0	unreviewed	nitrate reductase (quinone)	taxID:586733
A0A2T4LSG1	unreviewed	nitrate reductase (quinone)	taxID:29382
A0A2T4PTS9	unreviewed	nitrate reductase (quinone)	taxID:71237
A0A2T4Q3F5	unreviewed	nitrate reductase (quinone)	taxID:1292
A0A2T4R796	unreviewed	nitrate reductase (quinone)	taxID:1284
A0A2T4SB39	unreviewed	nitrate reductase (quinone)	taxID:214473
A0A2T4T126	unreviewed	nitrate reductase (quinone)	taxID:1293
A0A2T4Y3D8	unreviewed	nitrate reductase (quinone)	taxID:550
A0A2T4YJ34	unreviewed	nitrate reductase (quinone)	taxID:2135642
A0A2T5BP09	unreviewed	nitrate reductase (quinone)	taxID:365340
A0A2T5G6I1	unreviewed	nitrate reductase (quinone)	taxID:1484
A0A2T5H6I8	unreviewed	nitrate reductase (quinone)	taxID:1651082
A0A2T5NHC2	unreviewed	nitrate reductase (quinone)	taxID:2161826
A0A2T5P9L9	unreviewed	nitrate reductase (quinone)	taxID:2161748
A0A2T5Q2B0	unreviewed	nitrate reductase (quinone)	taxID:1598
A0A2T5VGE5	unreviewed	nitrate reductase (quinone)	taxID:665038
A0A2T6CFD9	unreviewed	nitrate reductase (quinone)	taxID:83219
A0A2T6JIK7	unreviewed	nitrate reductase (quinone)	taxID:2135638
A0A2T7ATP1	unreviewed	nitrate reductase (quinone)	taxID:413501
A0A2T7B537	unreviewed	nitrate reductase (quinone)	taxID:413502
A0A2T7HFH1	unreviewed	nitrate reductase (quinone)	taxID:2171494
A0A2T8MIN3	unreviewed	nitrate reductase (quinone)	taxID:58712
A0A2T8MJ72	unreviewed	nitrate reductase (quinone)	taxID:58712
A0A2T8R3J5	unreviewed	nitrate reductase (quinone)	taxID:353569
A0A2T8R9E4	unreviewed	nitrate reductase (quinone)	taxID:353569
A0A2T8T7P4	unreviewed	nitrate reductase (quinone)	taxID:28901
A0A2T8T8B0	unreviewed	nitrate reductase (quinone)	taxID:28901
A0A2T8X5J4	unreviewed	nitrate reductase (quinone)	taxID:913070
A0A2T8X8G8	unreviewed	nitrate reductase (quinone)	taxID:913070
A0A2T9IAM2	unreviewed	nitrate reductase (quinone)	taxID:58095
A0A2T9IB34	unreviewed	nitrate reductase (quinone)	taxID:58095
A0A2T9QF18	unreviewed	nitrate reductase (quinone)	taxID:340188
A0A2T9UL59	unreviewed	nitrate reductase (quinone)	taxID:2041079
A0A2U0SXW1	unreviewed	nitrate reductase (quinone)	taxID:2135631
A0A2U1AGC9	unreviewed	nitrate reductase (quinone)	taxID:321895
A0A2U1C883	unreviewed	nitrate reductase (quinone)	taxID:2135643
A0A2U1DVD8	unreviewed	nitrate reductase (quinone)	taxID:2135634
A0A2U1F893	unreviewed	Nitrate reductase alpha subunit	taxID:663609
A0A2U1V4G8	unreviewed	nitrate reductase (quinone)	taxID:568898
A0A2U2ADW5	unreviewed	nitrate reductase (quinone)	taxID:472582
A0A2U2HEA8	unreviewed	nitrate reductase (quinone)	taxID:1524097
A0A2U2J068	unreviewed	nitrate reductase (quinone)	taxID:2068657
A0A2U2MWU1	unreviewed	nitrate reductase (quinone)	taxID:2182432
A0A2U2ZPT8	unreviewed	Nitrate reductase alpha subunit	taxID:2200760
A0A2U2ZQ24	unreviewed	Nitrate reductase alpha subunit	taxID:2200760
A0A2U3A0D2	unreviewed	Nitrate reductase alpha subunit	taxID:2200760
A0A2U3F0H0	unreviewed	nitrate reductase (quinone)	taxID:2183878
A0A2U3NI39	unreviewed	Nitrate reductase alpha subunit	taxID:1841859
A0A2U3NVG0	unreviewed	Nitrate reductase alpha subunit	taxID:1841860
A0A2U8FYN6	unreviewed	nitrate reductase (quinone)	taxID:1296669
A0A2U9PW06	unreviewed	Nitrate reductase alpha subunit	taxID:1214915
A0A2U9SHH4	unreviewed	nitrate reductase (quinone)	taxID:682998
A0A2U9T186	unreviewed	nitrate reductase (quinone)	taxID:2217913
A0A2V0MXX5	unreviewed	Nitrate reductase alpha subunit	taxID:2049453
A0A2V0N2H8	unreviewed	Nitrate reductase alpha subunit	taxID:2049453
A0A2V1KB32	unreviewed	nitrate reductase (quinone)	taxID:2175228
A0A2V1NYM4	unreviewed	Nitrate reductase alpha subunit	taxID:1424099
A0A2V2A5R8	unreviewed	nitrate reductase (quinone)	taxID:498
A0A2V2AC66	unreviewed	nitrate reductase (quinone)	taxID:2135588
A0A2V2BNZ8	unreviewed	nitrate reductase (quinone)	taxID:574096
A0A2V2IUP7	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2V2SS40	unreviewed	nitrate reductase (quinone)	taxID:2202894
A0A2V2T2D9	unreviewed	nitrate reductase (quinone)	taxID:2202894
A0A2V3DWB4	unreviewed	nitrate reductase (quinone)	taxID:291045
A0A2V3KY06	unreviewed	nitrate reductase (quinone)	taxID:244366
A0A2V3VUM8	unreviewed	nitrate reductase (quinone)	taxID:1494959
A0A2V3ZQG5	unreviewed	nitrate reductase (quinone)	taxID:1928331
A0A2V4AHI9	unreviewed	Nitrate reductase alpha subunit	taxID:588067
A0A2V5LRR5	unreviewed	nitrate reductase (quinone)	taxID:670078
A0A2W0CDA5	unreviewed	nitrate reductase (quinone)	taxID:59845
A0A2W0FXJ3	unreviewed	nitrate reductase (quinone)	taxID:2027919
A0A2W0G0T4	unreviewed	nitrate reductase (quinone)	taxID:2027919
A0A2W2AVW9	unreviewed	nitrate reductase (quinone)	taxID:2670374
A0A2W2EJ68	unreviewed	nitrate reductase (quinone)	taxID:2070368
A0A2W2HMZ1	unreviewed	nitrate reductase (quinone)	taxID:2666298
A0A2W2KS44	unreviewed	Nitrate reductase alpha subunit	taxID:1735453
A0A2W4R042	unreviewed	nitrate reductase (quinone)	taxID:2202197
A0A2W4SZ35	unreviewed	nitrate reductase (quinone)	taxID:1909294
A0A2W5DAI6	unreviewed	nitrate reductase (quinone)	taxID:76731
A0A2W6D6J4	unreviewed	Nitrate reductase alpha subunit	taxID:2201155
A0A2W6E545	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:2201155
A0A2W6PBE9	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2W7DXW8	unreviewed	nitrate reductase (quinone)	taxID:28901
A0A2W7IHW6	unreviewed	Nitrate reductase alpha subunit	taxID:990373
A0A2W7J610	unreviewed	nitrate reductase (quinone)	taxID:1261629
A0A2W7M8B2	unreviewed	nitrate reductase (quinone)	taxID:2183930
A0A2W7PCE4	unreviewed	nitrate reductase (quinone)	taxID:942866
A0A2W7QA52	unreviewed	nitrate reductase (quinone)	taxID:121821
A0A2X0IIV9	unreviewed	Nitrate reductase alpha subunit	taxID:2219663
A0A2X0UKY9	unreviewed	nitrate reductase (quinone)	taxID:1660
A0A2X1KUU2	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2X1L8Q3	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2X1MER8	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2X1N755	unreviewed	Respiratory nitrate reductase 1 subunit alpha	taxID:562
A0A2X1NC77	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:562
A0A2X2C0T4	unreviewed	Respiratory nitrate reductase 1 alpha chain	taxID:584
A0A2X2CXK2	unreviewed	nitrate reductase (quinone)	taxID:47886
A0A2X2IIW7	unreviewed	nitrate reductase (quinone)	taxID:622
A0A2X2WVI5	unreviewed	Respiratory nitrate reductase 2 subunit alpha	taxID:545
A0A2X2YWD6	unreviewed	nitrate reductase (quinone)	taxID:2051
A0A2X3C5H7	unreviewed	Respiratory nitrate reductase subunit alpha	taxID:573
A0A2X3CV76	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:573
A0A2X3DHQ8	unreviewed	nitrate reductase (quinone)	taxID:573
A0A2X3HMF9	unreviewed	nitrate reductase (quinone)	taxID:1671902
A0A2X3J9D9	unreviewed	nitrate reductase (quinone)	taxID:158822
A0A2X3JFD6	unreviewed	4Fe-4S Mo/W bis-MGD-type domain-containing protein	taxID:562
A0A2X3JX35	unreviewed	Respiratory nitrate reductase 2 alpha chain	taxID:562
A0A2X4U4L1	unreviewed	Nitrate reductase alpha subunit	taxID:38310
A0A2X4VAA1	unreviewed	nitrate reductase (quinone)	taxID:82996
A0A2X5NH32	unreviewed	nitrate reductase (quinone)	taxID:82987
A0A2Y8JK74	unreviewed	nitrate reductase (quinone)	taxID:562
A0A2Y9A433	unreviewed	nitrate reductase (quinone)	taxID:860221
A0A2Y9AX29	unreviewed	nitrate reductase (quinone)	taxID:475081
A0A2Y9C143	unreviewed	nitrate reductase (quinone)	taxID:672460
A0A2Z2J0B7	unreviewed	nitrate reductase (quinone)	taxID:43770
A0A2Z2NQT6	unreviewed	nitrate reductase (quinone)	taxID:1192854
A0A2Z3I8H3	unreviewed	nitrate reductase (quinone)	taxID:2070539
A0A2Z3J2X9	unreviewed	nitrate reductase (quinone)	taxID:2183911
A0A2Z3J5H7	unreviewed	nitrate reductase (quinone)	taxID:2183911
A0A2Z3ND76	unreviewed	nitrate reductase (quinone)	taxID:33941
A0A2Z3X6R0	unreviewed	nitrate reductase (quinone)	taxID:1703250
A0A2Z3X796	unreviewed	nitrate reductase (quinone)	taxID:1703250
A0A2Z4V045	unreviewed	Nitrate reductase alpha subunit	taxID:2099583
A0A2Z4Z8B5	unreviewed	nitrate reductase (quinone)	taxID:86265
A0A2Z5NA90	unreviewed	nitrate reductase (quinone)	taxID:60550
A0A2Z5R339	unreviewed	nitrate reductase (quinone)	taxID:172042
A0A315B251	unreviewed	nitrate reductase (quinone)	taxID:1835769
A0A315EK76	unreviewed	nitrate reductase (quinone)	taxID:1100718
A0A315EQZ7	unreviewed	nitrate reductase (quinone)	taxID:323423
A0A315G6K0	unreviewed	nitrate reductase (quinone)	taxID:59201
A0A315GX97	unreviewed	nitrate reductase (quinone)	taxID:440524
A0A315GZS4	unreviewed	nitrate reductase (quinone)	taxID:440524
A0A315TYM1	unreviewed	nitrate reductase (quinone)	taxID:2703675
A0A316C3F7	unreviewed	nitrate reductase (quinone)	taxID:93369
A0A316EBC2	unreviewed	Nitrate reductase alpha subunit	taxID:512350
A0A316FH37	unreviewed	nitrate reductase (quinone)	taxID:512350
A0A316P2A5	unreviewed	nitrate reductase (quinone)	taxID:2052159
A0A316TM08	unreviewed	nitrate reductase (quinone)	taxID:2201891
A0A317F9S0	unreviewed	nitrate reductase (quinone)	taxID:2184016
A0A317GHT0	unreviewed	nitrate reductase (quinone)	taxID:1598
A0A317JVP5	unreviewed	Nitrate reductase alpha subunit	taxID:1450148
A0A317KME3	unreviewed	Nitrate reductase alpha subunit	taxID:1420897
A0A317KTX4	unreviewed	nitrate reductase (quinone)	taxID:178340
A0A317L384	unreviewed	nitrate reductase (quinone)	taxID:178340
A0A317M441	unreviewed	nitrate reductase (quinone)	taxID:1938893
A0A317MU43	unreviewed	nitrate reductase (quinone)	taxID:886464
A0A317NV11	unreviewed	Nitrate reductase alpha subunit	taxID:236511
A0A317Q817	unreviewed	nitrate reductase (quinone)	taxID:451513
A0A317RAM9	unreviewed	nitrate reductase (quinone)	taxID:1165852
A0A317YND2	unreviewed	nitrate reductase (quinone)	taxID:283734
A0A317YZB9	unreviewed	nitrate reductase (quinone)	taxID:283734
A0A318FCI1	unreviewed	nitrate reductase (quinone)	taxID:571
A0A318FNM3	unreviewed	nitrate reductase (quinone)	taxID:571
A0A318IP68	unreviewed	nitrate reductase (quinone)	taxID:401470
A0A318JJG3	unreviewed	nitrate reductase (quinone)	taxID:332411
A0A318KHK6	unreviewed	nitrate reductase (quinone)	taxID:1054498
A0A318KP09	unreviewed	Nitrate reductase alpha subunit	taxID:228006
A0A318MW16	unreviewed	nitrate reductase (quinone)	taxID:2070537
A0A318P367	unreviewed	nitrate reductase (quinone)	taxID:82996
A0A318RTU9	unreviewed	nitrate reductase (quinone)	taxID:882452
A0A327WKQ8	unreviewed	Nitrate reductase alpha subunit	taxID:1305830
A0A327Y5F5	unreviewed	nitrate reductase (quinone)	taxID:568098
A0A327ZR71	unreviewed	nitrate reductase (quinone)	taxID:1902580
A0A328A622	unreviewed	nitrate reductase (quinone)	taxID:1903056
A0A328AJM8	unreviewed	nitrate reductase (quinone)	taxID:2170551
A0A328BI37	unreviewed	nitrate reductase (quinone)	taxID:1445034
A0A328KWX4	unreviewed	nitrate reductase (quinone)	taxID:1969377
A0A328M0N6	unreviewed	nitrate reductase (quinone)	taxID:1969379
A0A328WGL4	unreviewed	nitrate reductase (quinone)	taxID:1401
A0A328XVP3	unreviewed	nitrate reductase (quinone)	taxID:284577
A0A329BDG8	unreviewed	nitrate reductase (quinone)	taxID:2183901
A0A329ECZ2	unreviewed	nitrate reductase (quinone)	taxID:685
A0A329HG49	unreviewed	nitrate reductase (quinone)	taxID:2202164
A0A329HPN9	unreviewed	nitrate reductase (quinone)	taxID:2202164
A0A329KGP8	unreviewed	Nitrate reductase alpha subunit	taxID:339268
A0A329LB43	unreviewed	nitrate reductase (quinone)	taxID:1742774
A0A329LWG2	unreviewed	Nitrate reductase alpha subunit	taxID:339268
A0A329M1Q7	unreviewed	Nitrate reductase alpha subunit	taxID:2267251
A0A330GDL1	unreviewed	nitrate reductase (quinone)	taxID:550
A0A330I607	unreviewed	nitrate reductase (quinone)	taxID:1209954
A0A330QUS5	unreviewed	nitrate reductase (quinone)	taxID:573
A0A330QWH0	unreviewed	nitrate reductase (quinone)	taxID:573
A0A332W2W2	unreviewed	nitrate reductase (quinone)	taxID:573
A0A344UDJ4	unreviewed	nitrate reductase (quinone)	taxID:2202141
A0A344UY20	unreviewed	nitrate reductase (quinone)	taxID:2057246
